Ref,Val,Package,PosX,PosY,Rot,Side
"R8","Jumper-Pad-Pad","PAD-0805-PAD",48.350000,28.050000,-90.000000,top
"R9","Jumper-Pad-Pad","PAD-0805-PAD",51.600000,28.050000,90.000000,top
"R10","Jumper-Pad-Pad","PAD-0805-PAD",13.300000,29.975000,-90.000000,top
"R11","Jumper-Pad-Pad","PAD-0805-PAD",11.000000,29.975000,-90.000000,top
"R12","Jumper-Pad-Pad","PAD-0805-PAD",15.600000,29.975021,-90.000000,top
"R13","Jumper-Pad-Pad","PAD-0805-PAD",8.700000,29.925000,-90.000000,top
"R16","5.1k","R0603",9.062000,95.400000,180.000000,top
"R17","5.1k","R0603",9.062000,92.850000,180.000000,top
"R18","4.7k","R0603",54.424986,101.940001,0.000000,top
"R19","4.7k","R0603",56.900000,106.300000,-90.000000,top
"R20","1.6k","R0603",9.062000,83.400000,180.000000,top
"R21","750","R0603",9.062000,80.850000,180.000000,top
"R22","10k","R0603",142.300000,58.175000,180.000000,top
"R23","0","R0603",77.109000,106.387200,90.000000,top
"S1","Button_SPST","SMD-2_2.9x3.9x1.7",61.462000,103.900000,-90.000000,top
"S2","Button_SPST","SMD-2_2.9x3.9x1.7",71.625000,103.900000,90.000000,top
"U1","L6205PD","SO20POWER",142.707000,43.492163,0.000000,top
"U2","LPS25HB","ST_HLGA-10_2.5x2.5mm_P0.6mm_LayoutBorder3x2y",54.400000,105.500000,90.000000,top
"U3","MCP6002-xSN","SOIC-8_3.9x4.9mm_P1.27mm",35.900000,68.300000,90.000000,top
